symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2025-07-17 18:19:00+00:00,627.29,627.51,627.28,627.48,135161.0,1628.0,627.417779
SPY,2025-07-17 18:20:00+00:00,627.481,627.52,627.46,627.505,103147.0,1317.0,627.496453
SPY,2025-07-17 18:21:00+00:00,627.5,627.5,627.435,627.49,93373.0,1238.0,627.461662
SPY,2025-07-17 18:22:00+00:00,627.49,627.55,627.4819,627.525,78431.0,1004.0,627.522358
SPY,2025-07-17 18:23:00+00:00,627.525,627.59,627.52,627.5501,58186.0,984.0,627.548782
SPY,2025-07-17 18:24:00+00:00,627.545,627.79,627.54,627.7787,166387.0,2073.0,627.697845
SPY,2025-07-17 18:25:00+00:00,627.775,627.82,627.67,627.73,120866.0,1421.0,627.750698
SPY,2025-07-17 18:26:00+00:00,627.74,627.77,627.695,627.765,283379.0,2400.0,627.731906
SPY,2025-07-17 18:27:00+00:00,627.77,627.8,627.74,627.79,71620.0,1108.0,627.770811
SPY,2025-07-17 18:28:00+00:00,627.79,627.83,627.74,627.8299,70388.0,1082.0,627.796049
SPY,2025-07-17 18:29:00+00:00,627.82,627.88,627.815,627.8322,150687.0,1485.0,627.851355
SPY,2025-07-17 18:30:00+00:00,627.84,627.91,627.83,627.8935,120974.0,1426.0,627.865882
SPY,2025-07-17 18:31:00+00:00,627.89,627.91,627.675,627.75,227419.0,2259.0,627.772364
SPY,2025-07-17 18:32:00+00:00,627.75,627.85,627.75,627.8111,92863.0,1239.0,627.795213
SPY,2025-07-17 18:33:00+00:00,627.81,627.85,627.76,627.77,129494.0,890.0,627.808608
SPY,2025-07-17 18:34:00+00:00,627.79,627.825,627.78,627.785,55157.0,799.0,627.800399
SPY,2025-07-17 18:35:00+00:00,627.78,627.81,627.67,627.68,144359.0,1406.0,627.731691
SPY,2025-07-17 18:36:00+00:00,627.68,627.715,627.645,627.67,162980.0,1486.0,627.676518
SPY,2025-07-17 18:37:00+00:00,627.67,627.775,627.67,627.765,82945.0,1161.0,627.722388
SPY,2025-07-17 18:38:00+00:00,627.775,627.8401,627.7514,627.84,80068.0,1059.0,627.795777
SPY,2025-07-17 18:39:00+00:00,627.8283,627.84,627.795,627.82,41442.0,724.0,627.819776
SPY,2025-07-17 18:40:00+00:00,627.83,627.85,627.795,627.805,73352.0,1085.0,627.823271
SPY,2025-07-17 18:41:00+00:00,627.8,627.825,627.76,627.82,94459.0,1144.0,627.787161
SPY,2025-07-17 18:42:00+00:00,627.82,627.86,627.78,627.845,59986.0,901.0,627.816837
SPY,2025-07-17 18:43:00+00:00,627.845,627.86,627.81,627.83,59495.0,900.0,627.840118
SPY,2025-07-17 18:44:00+00:00,627.82,627.845,627.81,627.83,36020.0,734.0,627.831162
SPY,2025-07-17 18:45:00+00:00,627.83,627.8598,627.77,627.77,65850.0,1024.0,627.80621
SPY,2025-07-17 18:46:00+00:00,627.77,627.86,627.77,627.85,155206.0,680.0,627.83134
SPY,2025-07-17 18:47:00+00:00,627.85,627.93,627.84,627.93,80574.0,1094.0,627.88055
SPY,2025-07-17 18:48:00+00:00,627.93,627.96,627.91,627.955,114700.0,1550.0,627.937662
SPY,2025-07-17 18:49:00+00:00,627.95,627.99,627.92,627.99,185900.0,926.0,627.960546
SPY,2025-07-17 18:50:00+00:00,627.99,628.14,627.99,628.055,182951.0,2510.0,628.054098
SPY,2025-07-17 18:51:00+00:00,628.06,628.07,627.94,627.9715,142145.0,1291.0,628.006864
SPY,2025-07-17 18:52:00+00:00,627.97,628.011,627.87,627.9,173629.0,1945.0,627.910944
SPY,2025-07-17 18:53:00+00:00,627.9149,627.96,627.9,627.95,87964.0,1099.0,627.928519
SPY,2025-07-17 18:54:00+00:00,627.9501,627.98,627.94,627.95,67180.0,968.0,627.96091
SPY,2025-07-17 18:55:00+00:00,627.95,628.03,627.93,627.965,96284.0,1430.0,627.97721
SPY,2025-07-17 18:56:00+00:00,627.98,628.035,627.955,628.02,51850.0,988.0,627.993258
SPY,2025-07-17 18:57:00+00:00,628.01,628.02,627.975,627.98,65410.0,1011.0,627.992975
SPY,2025-07-17 18:58:00+00:00,627.98,628.0,627.93,627.98,89289.0,1241.0,627.96873
SPY,2025-07-17 18:59:00+00:00,627.98,628.0,627.93,627.965,66294.0,1038.0,627.95858
SPY,2025-07-17 19:00:00+00:00,627.97,628.07,627.945,628.015,94781.0,1365.0,627.999767
SPY,2025-07-17 19:01:00+00:00,628.01,628.155,628.005,628.14,113251.0,1444.0,628.109526
SPY,2025-07-17 19:02:00+00:00,628.15,628.27,628.13,628.235,108600.0,1534.0,628.205647
SPY,2025-07-17 19:03:00+00:00,628.235,628.4048,628.22,628.35,197323.0,2262.0,628.333606
SPY,2025-07-17 19:04:00+00:00,628.35,628.36,628.26,628.28,131248.0,1556.0,628.320016
SPY,2025-07-17 19:05:00+00:00,628.29,628.305,628.185,628.2201,146819.0,1684.0,628.253149
SPY,2025-07-17 19:06:00+00:00,628.21,628.25,628.19,628.24,92663.0,1287.0,628.221515
SPY,2025-07-17 19:07:00+00:00,628.2452,628.27,628.17,628.21,108269.0,1381.0,628.21609
SPY,2025-07-17 19:08:00+00:00,628.22,628.2252,628.17,628.215,83557.0,1235.0,628.201391
SPY,2025-07-17 19:09:00+00:00,628.215,628.28,628.18,628.24,159351.0,1916.0,628.246017
SPY,2025-07-17 19:10:00+00:00,628.23,628.24,628.15,628.165,89366.0,1300.0,628.192826
SPY,2025-07-17 19:11:00+00:00,628.16,628.24,628.1425,628.24,104765.0,1316.0,628.186258
SPY,2025-07-17 19:12:00+00:00,628.23,628.27,628.215,628.25,72934.0,1214.0,628.24234
SPY,2025-07-17 19:13:00+00:00,628.24,628.28,628.23,628.2717,99702.0,1210.0,628.255608
SPY,2025-07-17 19:14:00+00:00,628.28,628.28,628.18,628.25,138543.0,1766.0,628.239566
SPY,2025-07-17 19:15:00+00:00,628.24,628.32,628.22,628.2494,188829.0,2077.0,628.289554
SPY,2025-07-17 19:16:00+00:00,628.23,628.31,628.2,628.2601,137587.0,1543.0,628.248178
SPY,2025-07-17 19:17:00+00:00,628.26,628.28,628.14,628.1412,132941.0,1474.0,628.217003
SPY,2025-07-17 19:18:00+00:00,628.14,628.1881,628.09,628.09,154426.0,1498.0,628.145297
SPY,2025-07-17 19:19:00+00:00,628.09,628.12,628.065,628.08,396026.0,1640.0,628.083333
SPY,2025-07-17 19:20:00+00:00,628.07,628.1,628.04,628.08,131470.0,1365.0,628.072286
SPY,2025-07-17 19:21:00+00:00,628.07,628.1,628.0149,628.08,166837.0,1715.0,628.074053
SPY,2025-07-17 19:22:00+00:00,628.08,628.14,628.0193,628.11,153308.0,1529.0,628.066394
SPY,2025-07-17 19:23:00+00:00,628.11,628.12,628.02,628.025,126021.0,1509.0,628.066706
SPY,2025-07-17 19:24:00+00:00,628.02,628.13,628.01,628.09,165271.0,1667.0,628.093503
SPY,2025-07-17 19:25:00+00:00,628.09,628.095,627.99,628.02,92413.0,1311.0,628.056777
SPY,2025-07-17 19:26:00+00:00,628.02,628.04,627.965,627.965,148336.0,1728.0,627.997221
SPY,2025-07-17 19:27:00+00:00,627.965,628.04,627.95,628.02,156127.0,1569.0,628.004667
SPY,2025-07-17 19:28:00+00:00,628.01,628.04,627.99,628.02,145296.0,1513.0,628.013232
SPY,2025-07-17 19:29:00+00:00,628.02,628.02,627.95,627.98,105695.0,1274.0,627.979589
SPY,2025-07-17 19:30:00+00:00,627.97,628.13,627.96,628.04,453231.0,2301.0,628.054364
SPY,2025-07-17 19:31:00+00:00,628.05,628.25,628.045,628.25,196526.0,2130.0,628.160575
SPY,2025-07-17 19:32:00+00:00,628.24,628.27,628.13,628.24,179084.0,1942.0,628.197448
SPY,2025-07-17 19:33:00+00:00,628.25,628.26,628.16,628.17,127293.0,1557.0,628.194314
SPY,2025-07-17 19:34:00+00:00,628.18,628.18,628.0401,628.11,255320.0,1641.0,628.106852
SPY,2025-07-17 19:35:00+00:00,628.11,628.21,628.09,628.2,156727.0,1735.0,628.147128
SPY,2025-07-17 19:36:00+00:00,628.2,628.2076,628.145,628.15,114549.0,1386.0,628.174546
SPY,2025-07-17 19:37:00+00:00,628.15,628.16,628.1,628.12,146107.0,1702.0,628.135176
SPY,2025-07-17 19:38:00+00:00,628.125,628.19,628.08,628.19,132608.0,1614.0,628.131016
SPY,2025-07-17 19:39:00+00:00,628.18,628.19,628.13,628.155,128719.0,1447.0,628.159517
SPY,2025-07-17 19:40:00+00:00,628.15,628.16,628.05,628.06,359196.0,2208.0,628.114095
SPY,2025-07-17 19:41:00+00:00,628.06,628.07,627.9599,628.04,261800.0,2741.0,628.018105
SPY,2025-07-17 19:42:00+00:00,628.04,628.0401,627.9,627.97,384971.0,2487.0,627.971969
SPY,2025-07-17 19:43:00+00:00,627.975,627.98,627.875,627.89,268374.0,2624.0,627.912052
SPY,2025-07-17 19:44:00+00:00,627.89,627.94,627.8549,627.9,196682.0,2174.0,627.895575
SPY,2025-07-17 19:45:00+00:00,627.9,627.92,627.78,627.83,355474.0,3309.0,627.835217
SPY,2025-07-17 19:46:00+00:00,627.83,628.04,627.78,627.99,310325.0,3363.0,627.919548
SPY,2025-07-17 19:47:00+00:00,627.995,628.2191,627.97,628.205,264405.0,3043.0,628.089931
SPY,2025-07-17 19:48:00+00:00,628.21,628.275,628.155,628.2,236738.0,2856.0,628.222036
SPY,2025-07-17 19:49:00+00:00,628.2,628.23,628.125,628.2181,206710.0,2351.0,628.171439
SPY,2025-07-17 19:50:00+00:00,628.21,628.22,627.66,627.78,619123.0,6691.0,627.871008
SPY,2025-07-17 19:51:00+00:00,627.77,627.94,627.68,627.92,803352.0,7103.0,627.764609
SPY,2025-07-17 19:52:00+00:00,627.91,628.15,627.905,628.08,534351.0,5259.0,628.059632
SPY,2025-07-17 19:53:00+00:00,628.085,628.24,627.97,628.145,467197.0,4583.0,628.119059
SPY,2025-07-17 19:54:00+00:00,628.14,628.32,627.9,628.015,575187.0,5496.0,628.135192
SPY,2025-07-17 19:55:00+00:00,628.03,628.08,627.67,628.02,940995.0,7523.0,627.926745
SPY,2025-07-17 19:56:00+00:00,628.02,628.02,627.78,627.98,492207.0,4780.0,627.872029
SPY,2025-07-17 19:57:00+00:00,627.97,628.075,627.87,628.04,689537.0,5882.0,627.977716
SPY,2025-07-17 19:58:00+00:00,628.04,628.29,627.82,628.19,1667305.0,9181.0,628.099117
SPY,2025-07-17 19:59:00+00:00,628.19,628.2,627.65,627.98,3098787.0,14433.0,627.871319
SPY,2025-07-17 20:00:00+00:00,627.98,628.13,627.72,627.76,1766492.0,1351.0,628.00465
SPY,2025-07-17 20:01:00+00:00,627.78,628.03,627.76,627.8,101922.0,515.0,627.865854
SPY,2025-07-17 20:02:00+00:00,627.84,627.9,627.72,627.72,137833.0,619.0,627.786126
SPY,2025-07-17 20:03:00+00:00,627.72,627.84,627.66,627.7899,73201.0,337.0,627.722304
SPY,2025-07-17 20:04:00+00:00,627.78,627.81,627.7,627.7,41635.0,301.0,627.746508
SPY,2025-07-17 20:05:00+00:00,627.72,627.8,627.69,627.79,39100.0,356.0,627.729062
SPY,2025-07-17 20:06:00+00:00,627.76,627.92,627.6263,627.9,178057.0,259.0,627.648755
SPY,2025-07-17 20:07:00+00:00,627.86,627.91,627.83,627.86,15080.0,205.0,627.880184
SPY,2025-07-17 20:08:00+00:00,627.85,627.96,627.8,627.94,43639.0,407.0,627.878433
SPY,2025-07-17 20:09:00+00:00,627.92,627.98,627.6144,627.91,767996.0,407.0,627.817598
SPY,2025-07-17 20:10:00+00:00,627.94,627.96,627.88,627.92,12252.0,173.0,627.913712
SPY,2025-07-17 20:11:00+00:00,627.925,627.95,627.86,627.89,40934.0,377.0,627.900405
SPY,2025-07-17 20:12:00+00:00,627.89,627.95,627.89,627.9,3494832.0,503.0,627.907188
SPY,2025-07-17 20:13:00+00:00,627.92,628.02,627.92,628.02,28295.0,309.0,627.964914
SPY,2025-07-17 20:14:00+00:00,628.03,628.03,627.86,627.86,39877.0,436.0,627.940337
SPY,2025-07-17 20:15:00+00:00,627.82,627.91,627.81,627.9,15045.0,148.0,627.862391
SPY,2025-07-17 20:16:00+00:00,627.93,628.0,627.93,627.95,12957.0,118.0,627.973911
SPY,2025-07-17 20:17:00+00:00,627.96,627.97,627.94,627.94,5145.0,48.0,627.963639
SPY,2025-07-17 20:18:00+00:00,627.9701,627.9701,627.9501,627.96,18992.0,163.0,627.962588
SPY,2025-07-17 20:19:00+00:00,627.98,627.99,627.96,627.9604,135014.0,89.0,627.986205
SPY,2025-07-17 20:20:00+00:00,627.989,627.99,627.939,627.9407,1220.0,26.0,627.957576
SPY,2025-07-17 20:21:00+00:00,627.97,628.0,627.97,627.97,11548.0,79.0,627.979419
SPY,2025-07-17 20:22:00+00:00,627.97,628.04,627.96,628.0,14673.0,108.0,627.975776
SPY,2025-07-17 20:23:00+00:00,627.99,628.0195,627.95,628.0,7120.0,82.0,627.962296
SPY,2025-07-17 20:24:00+00:00,627.99,628.0,627.98,628.0,3975.0,45.0,627.99588
SPY,2025-07-17 20:25:00+00:00,627.99,628.09,627.99,628.08,12045.0,102.0,628.054025
SPY,2025-07-17 20:26:00+00:00,628.11,628.11,628.09,628.0901,2894.0,79.0,628.098969
SPY,2025-07-17 20:27:00+00:00,628.12,628.23,628.12,628.23,8268.0,111.0,628.168712
SPY,2025-07-17 20:28:00+00:00,628.24,628.24,628.14,628.14,8297.0,82.0,628.21058
SPY,2025-07-17 20:29:00+00:00,628.16,628.16,628.13,628.15,7885.0,75.0,628.142782
SPY,2025-07-17 20:30:00+00:00,628.14,628.22,628.13,628.18,6949.0,59.0,628.180867
SPY,2025-07-17 20:31:00+00:00,628.18,628.22,628.18,628.21,6007.0,58.0,628.197242
SPY,2025-07-17 20:32:00+00:00,628.18,628.18,628.13,628.1301,3337.0,56.0,628.138042
SPY,2025-07-17 20:33:00+00:00,628.14,628.17,628.14,628.17,4179.0,53.0,628.149872
SPY,2025-07-17 20:34:00+00:00,628.14,628.21,628.1398,628.19,3240.0,48.0,628.175036
SPY,2025-07-17 20:35:00+00:00,628.17,628.19,628.1,628.19,52025.0,206.0,628.120312
SPY,2025-07-17 20:36:00+00:00,628.17,628.24,628.17,628.23,5769.0,66.0,628.205828
SPY,2025-07-17 20:37:00+00:00,628.25,628.28,628.25,628.2604,1743.0,54.0,628.271854
SPY,2025-07-17 20:38:00+00:00,628.28,628.32,628.24,628.24,10749.0,122.0,628.270235
SPY,2025-07-17 20:39:00+00:00,628.21,628.23,628.21,628.22,1694.0,28.0,628.214342
SPY,2025-07-17 20:40:00+00:00,628.21,628.23,628.21,628.22,3596.0,58.0,628.216122
SPY,2025-07-17 20:41:00+00:00,628.24,628.24,628.23,628.23,3414.0,33.0,628.23087
SPY,2025-07-17 20:42:00+00:00,628.21,628.21,628.1,628.1,6929.0,71.0,628.15109
SPY,2025-07-17 20:43:00+00:00,628.13,628.13,628.0802,628.1,15691.0,121.0,628.108607
SPY,2025-07-17 20:44:00+00:00,628.09,628.13,628.07,628.1,6723.0,77.0,628.108201
SPY,2025-07-17 20:45:00+00:00,628.08,628.14,628.08,628.14,3365.0,41.0,628.123611
SPY,2025-07-17 20:46:00+00:00,628.11,628.11,628.1,628.1,957.0,35.0,628.107009
SPY,2025-07-17 20:47:00+00:00,628.11,628.11,628.08,628.09,1893.0,29.0,628.094365
SPY,2025-07-17 20:48:00+00:00,628.1,628.11,628.08,628.08,1362.0,23.0,628.093333
SPY,2025-07-17 20:49:00+00:00,628.08,628.09,628.07,628.09,3472.0,49.0,628.081272
SPY,2025-07-17 20:50:00+00:00,628.12,628.14,628.05,628.05,1390.0,29.0,628.118886
SPY,2025-07-17 20:51:00+00:00,628.06,628.06,628.0599,628.0599,932.0,31.0,628.05998
SPY,2025-07-17 20:52:00+00:00,628.03,628.07,628.03,628.04,8360.0,62.0,628.041622
SPY,2025-07-17 20:53:00+00:00,628.0684,628.07,628.04,628.07,1515.0,14.0,628.064889
SPY,2025-07-17 20:54:00+00:00,628.09,628.1,628.09,628.1,491.0,18.0,628.096063
SPY,2025-07-17 20:55:00+00:00,628.05,628.05,628.03,628.03,1466.0,21.0,628.039036
SPY,2025-07-17 20:56:00+00:00,628.03,628.03,628.03,628.03,182.0,14.0,628.03
SPY,2025-07-17 20:57:00+00:00,628.04,628.0494,628.03,628.03,3128.0,32.0,628.034011
SPY,2025-07-17 20:58:00+00:00,628.05,628.05,628.0,628.0,2339.0,62.0,628.027087
SPY,2025-07-17 20:59:00+00:00,627.969,628.0,627.969,628.0,1029.0,24.0,627.989667
SPY,2025-07-17 21:00:00+00:00,628.01,628.02,628.01,628.02,810.0,20.0,628.013711
SPY,2025-07-17 21:01:00+00:00,628.01,628.01,627.94,628.01,1298.0,19.0,627.96463
SPY,2025-07-17 21:02:00+00:00,627.94,627.94,627.92,627.92,78328.0,23.0,627.929043
SPY,2025-07-17 21:03:00+00:00,627.99,627.99,627.99,627.99,364.0,13.0,627.99
SPY,2025-07-17 21:04:00+00:00,627.99,628.0,627.94,627.94,1631.0,26.0,627.978242
SPY,2025-07-17 21:05:00+00:00,628.0,628.0,627.93,627.93,1054.0,17.0,627.971176
SPY,2025-07-17 21:06:00+00:00,627.93,627.95,627.92,627.94,4143.0,39.0,627.93514
SPY,2025-07-17 21:07:00+00:00,627.97,627.97,627.97,627.97,398.0,30.0,627.97
SPY,2025-07-17 21:09:00+00:00,627.99,628.0,627.99,628.0,1118.0,27.0,627.996289
SPY,2025-07-17 21:10:00+00:00,628.01,628.01,628.01,628.01,191.0,19.0,628.01
SPY,2025-07-17 21:13:00+00:00,627.9802,628.029,627.9802,628.029,455.0,12.0,628.014442
SPY,2025-07-17 21:14:00+00:00,628.02,628.02,627.98,627.98,1781.0,26.0,628.005777
SPY,2025-07-17 21:15:00+00:00,628.0,628.02,627.98,628.02,3229.0,35.0,628.003725
SPY,2025-07-17 21:16:00+00:00,628.03,628.03,628.03,628.03,1689.0,23.0,628.03
SPY,2025-07-17 21:17:00+00:00,628.02,628.02,628.02,628.02,168.0,16.0,628.02
SPY,2025-07-17 21:18:00+00:00,628.02,628.02,627.98,627.98,6447.0,27.0,628.016442
SPY,2025-07-17 21:19:00+00:00,627.97,627.97,627.95,627.95,9635.0,33.0,627.95135
SPY,2025-07-17 21:22:00+00:00,627.98,628.03,627.98,628.03,342.0,22.0,628.007311
SPY,2025-07-17 21:23:00+00:00,628.0,628.0,627.97,627.97,1842.0,23.0,627.97406
SPY,2025-07-17 21:24:00+00:00,627.96,627.96,627.96,627.96,136.0,22.0,627.96
SPY,2025-07-17 21:26:00+00:00,627.94,627.95,627.94,627.95,395.0,23.0,627.945455
SPY,2025-07-17 21:28:00+00:00,627.96,627.96,627.96,627.96,550.0,24.0,627.96
SPY,2025-07-17 21:29:00+00:00,627.95,627.96,627.94,627.96,1012.0,39.0,627.949706
SPY,2025-07-17 21:30:00+00:00,627.96,627.96,627.96,627.96,419.0,25.0,627.96
SPY,2025-07-17 21:32:00+00:00,627.96,627.96,627.96,627.96,258.0,17.0,627.96
SPY,2025-07-17 21:33:00+00:00,627.97,627.97,627.95,627.96,755.0,22.0,627.962885
SPY,2025-07-17 21:34:00+00:00,627.96,627.97,627.96,627.97,400.0,16.0,627.963399
SPY,2025-07-17 21:35:00+00:00,627.98,627.98,627.96,627.96,920.0,21.0,627.972924
SPY,2025-07-17 21:41:00+00:00,627.96,627.96,627.96,627.96,348.0,17.0,627.96
SPY,2025-07-17 21:43:00+00:00,627.96,627.96,627.96,627.96,325.0,14.0,627.96
SPY,2025-07-17 21:45:00+00:00,627.96,628.01,627.96,628.0,3360.0,43.0,627.996392
SPY,2025-07-17 21:46:00+00:00,628.01,628.01,628.0,628.0,1014.0,18.0,628.002066
SPY,2025-07-17 21:47:00+00:00,628.01,628.01,628.01,628.01,255.0,10.0,628.01
SPY,2025-07-17 21:49:00+00:00,628.0301,628.0301,628.01,628.02,1583.0,28.0,628.018451
SPY,2025-07-17 21:51:00+00:00,627.96,627.96,627.96,627.96,297.0,22.0,627.96
SPY,2025-07-17 21:52:00+00:00,627.9412,627.9412,627.93,627.94,1677.0,23.0,627.93933
SPY,2025-07-17 21:53:00+00:00,627.93,627.93,627.8,627.8,6504.0,69.0,627.873964
SPY,2025-07-17 21:55:00+00:00,627.9561,627.9561,627.88,627.95,711.0,19.0,627.926743
SPY,2025-07-17 21:56:00+00:00,627.95,627.96,627.88,627.88,927.0,23.0,627.936096
SPY,2025-07-17 21:57:00+00:00,627.98,628.0,627.98,628.0,392.0,19.0,627.986667
SPY,2025-07-17 21:59:00+00:00,628.0,628.05,628.0,628.05,2617.0,36.0,628.006763
SPY,2025-07-17 22:00:00+00:00,628.05,628.05,627.77,627.85,22513.0,116.0,627.848324
SPY,2025-07-17 22:01:00+00:00,627.95,627.95,627.8,627.8,2424.0,44.0,627.901429
SPY,2025-07-17 22:02:00+00:00,627.82,627.9,627.82,627.87,2913.0,36.0,627.863185
SPY,2025-07-17 22:04:00+00:00,627.94,627.95,627.8312,627.88,2874.0,36.0,627.905776
SPY,2025-07-17 22:07:00+00:00,627.939,627.939,627.939,627.939,114.0,12.0,627.939
SPY,2025-07-17 22:10:00+00:00,627.99,627.99,627.99,627.99,536.0,17.0,627.99
SPY,2025-07-17 22:12:00+00:00,628.1,628.13,628.08,628.12,1596.0,31.0,628.109373
SPY,2025-07-17 22:13:00+00:00,628.149,628.149,628.08,628.11,1087.0,16.0,628.120209
SPY,2025-07-17 22:14:00+00:00,628.1,628.12,628.1,628.12,709.0,19.0,628.103333
SPY,2025-07-17 22:15:00+00:00,628.07,628.07,628.07,628.07,213.0,13.0,628.07
SPY,2025-07-17 22:16:00+00:00,628.06,628.06,628.06,628.06,387.0,32.0,628.06
SPY,2025-07-17 22:20:00+00:00,628.09,628.09,628.09,628.09,108.0,9.0,628.09
SPY,2025-07-17 22:21:00+00:00,628.19,628.19,628.19,628.19,459.0,24.0,628.19
SPY,2025-07-17 22:22:00+00:00,628.15,628.15,628.08,628.08,418.0,17.0,628.115
SPY,2025-07-17 22:24:00+00:00,628.1099,628.1099,628.1,628.1,1767.0,19.0,628.100971
SPY,2025-07-17 22:25:00+00:00,628.07,628.07,628.07,628.07,178.0,13.0,628.07
SPY,2025-07-17 22:28:00+00:00,628.18,628.18,628.18,628.18,335.0,17.0,628.18
SPY,2025-07-17 22:29:00+00:00,628.14,628.14,628.14,628.14,578.0,12.0,628.14
SPY,2025-07-17 22:30:00+00:00,628.14,628.14,628.0001,628.0001,1055.0,29.0,628.099713
SPY,2025-07-17 22:32:00+00:00,628.0,628.0,628.0,628.0,179.0,9.0,628.0
SPY,2025-07-17 22:34:00+00:00,628.05,628.05,628.05,628.05,239.0,12.0,628.05
SPY,2025-07-17 22:36:00+00:00,628.07,628.08,628.0,628.01,5067.0,33.0,628.039964
SPY,2025-07-17 22:38:00+00:00,627.97,627.97,627.97,627.97,1125.0,17.0,627.97
SPY,2025-07-17 22:39:00+00:00,627.9701,627.9701,627.9701,627.9701,353.0,12.0,627.9701
SPY,2025-07-17 22:48:00+00:00,628.0383,628.05,628.0383,628.05,304.0,19.0,628.04415
SPY,2025-07-17 22:49:00+00:00,628.0,628.0,628.0,628.0,379.0,9.0,628.0
SPY,2025-07-17 22:51:00+00:00,627.99,628.0,627.99,627.9998,1132.0,14.0,627.99598
SPY,2025-07-17 22:53:00+00:00,628.0,628.08,627.99,627.99,4333.0,22.0,628.001861
SPY,2025-07-17 22:54:00+00:00,628.02,628.02,628.02,628.02,726.0,14.0,628.02
SPY,2025-07-17 23:00:00+00:00,628.19,628.19,628.19,628.19,549.0,26.0,628.19
SPY,2025-07-17 23:01:00+00:00,628.17,628.17,628.17,628.17,233.0,9.0,628.17
SPY,2025-07-17 23:04:00+00:00,628.1,628.1,628.07,628.07,423.0,18.0,628.08
SPY,2025-07-17 23:05:00+00:00,628.0902,628.0902,628.0902,628.0902,355.0,21.0,628.0902
SPY,2025-07-17 23:06:00+00:00,628.16,628.19,628.16,628.18,823.0,27.0,628.173633
SPY,2025-07-17 23:07:00+00:00,628.28,628.2995,628.28,628.2995,762.0,19.0,628.282786
SPY,2025-07-17 23:08:00+00:00,628.2892,628.3,628.2892,628.3,648.0,20.0,628.296314
SPY,2025-07-17 23:09:00+00:00,628.26,628.26,628.26,628.26,164.0,10.0,628.26
SPY,2025-07-17 23:10:00+00:00,628.26,628.26,628.26,628.26,147.0,11.0,628.26
SPY,2025-07-17 23:12:00+00:00,628.39,628.48,628.39,628.46,1223.0,56.0,628.461429
SPY,2025-07-17 23:13:00+00:00,628.48,628.5,628.48,628.5,1252.0,25.0,628.485745
SPY,2025-07-17 23:14:00+00:00,628.5,628.53,628.5,628.53,4931.0,28.0,628.525
SPY,2025-07-17 23:15:00+00:00,628.5196,628.53,628.5196,628.53,474.0,23.0,628.526941
SPY,2025-07-17 23:16:00+00:00,628.6,628.66,628.6,628.66,1677.0,37.0,628.646154
SPY,2025-07-17 23:17:00+00:00,628.56,628.56,628.52,628.56,3317.0,28.0,628.543235
SPY,2025-07-17 23:18:00+00:00,628.49,628.49,628.48,628.48,371.0,15.0,628.486667
SPY,2025-07-17 23:20:00+00:00,628.45,628.46,628.34,628.34,802.0,30.0,628.426667
SPY,2025-07-17 23:21:00+00:00,628.28,628.28,628.26,628.26,1831.0,19.0,628.261538
SPY,2025-07-17 23:22:00+00:00,628.28,628.28,628.27,628.27,2306.0,13.0,628.279524
SPY,2025-07-17 23:24:00+00:00,628.35,628.35,628.35,628.35,137.0,9.0,628.35
SPY,2025-07-17 23:25:00+00:00,628.38,628.38,628.3799,628.3799,496.0,18.0,628.37995
SPY,2025-07-17 23:28:00+00:00,628.33,628.33,628.33,628.33,181.0,9.0,628.33
SPY,2025-07-17 23:29:00+00:00,628.36,628.36,628.35,628.35,1512.0,12.0,628.356667
SPY,2025-07-17 23:30:00+00:00,628.26,628.34,628.25,628.34,413.0,24.0,628.288171
SPY,2025-07-17 23:33:00+00:00,628.38,628.38,628.38,628.38,267.0,13.0,628.38
SPY,2025-07-17 23:34:00+00:00,628.3514,628.3514,628.3307,628.3307,672.0,14.0,628.338662
SPY,2025-07-17 23:36:00+00:00,628.4,628.4,628.4,628.4,422.0,7.0,628.4
SPY,2025-07-17 23:38:00+00:00,628.4,628.4,628.4,628.4,523.0,13.0,628.4
SPY,2025-07-17 23:41:00+00:00,628.45,628.48,628.44,628.44,724.0,23.0,628.46545
SPY,2025-07-17 23:43:00+00:00,628.43,628.43,628.43,628.43,337.0,12.0,628.43
SPY,2025-07-17 23:44:00+00:00,628.43,628.43,628.43,628.43,533.0,14.0,628.43
SPY,2025-07-17 23:45:00+00:00,628.45,628.45,628.45,628.45,335.0,9.0,628.45
SPY,2025-07-17 23:46:00+00:00,628.45,628.48,628.45,628.4799,506.0,14.0,628.468719
SPY,2025-07-17 23:47:00+00:00,628.48,628.48,628.48,628.48,630.0,23.0,628.48
SPY,2025-07-17 23:48:00+00:00,628.5,628.5,628.5,628.5,936.0,21.0,628.5
SPY,2025-07-17 23:49:00+00:00,628.5501,628.6,628.5501,628.58,1899.0,25.0,628.564303
SPY,2025-07-17 23:50:00+00:00,628.6,628.6,628.59,628.59,716.0,18.0,628.596814
SPY,2025-07-17 23:51:00+00:00,628.59,628.65,628.59,628.64,1336.0,36.0,628.607474
SPY,2025-07-17 23:52:00+00:00,628.6206,628.65,628.6206,628.65,1668.0,18.0,628.637453
SPY,2025-07-17 23:53:00+00:00,628.68,628.8502,628.68,628.81,1785.0,66.0,628.755569
SPY,2025-07-17 23:54:00+00:00,628.75,628.76,628.6999,628.6999,1108.0,33.0,628.738878
