Datetime,Close,High,Low,Open,Volume,rsi_5,sma_10,sma_20,ema_5,ema_10,macd,macd_signal,atr_5,vol_ratio,target,close_spy,vix_close,vix_ma_5,vix_ma_20,sentiment_score
2025-07-16 14:19:00,622.6599731445312,622.6950073242188,622.5750122070312,622.6099853515625,58423,66.13875434278211,622.4613647460938,622.3118743896484,622.5089845982742,622.4340763331834,0.07490826509081216,0.04668004801433912,0.24667100882137774,0.43566221432108193,0,622.635009765625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:20:00,622.635009765625,622.6849975585938,622.5499877929688,622.6500244140625,97501,63.75663675495366,622.4679931640625,622.3318756103515,622.5509929873912,622.4706096845364,0.08038330285478423,0.06016134995051717,0.20945059442258518,0.7948636843143617,1,622.6900024414062,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:21:00,622.6900024414062,622.6900024414062,622.3800048828125,622.614990234375,85662,67.02687086360163,622.4914916992187,622.3508758544922,622.5973294720629,622.5104992766945,0.08683019536840675,0.070828888117673,0.2429662491463068,0.734271308885624,1,622.780029296875,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:22:00,622.780029296875,622.8599853515625,622.6900024414062,622.6900024414062,119114,72.16613671686464,622.5029968261719,622.3783782958984,622.658229413667,622.5595047349092,0.09872467875777602,0.0819872043737142,0.21863846948295454,1.038689469223176,0,622.5599975585938,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:23:00,622.5599975585938,622.8499755859375,622.5499877929688,622.77001953125,96342,48.887337738726664,622.506494140625,622.3928771972656,622.6254854619759,622.5595943392154,0.06589112276049036,0.07554877172842467,0.24575491064488636,0.8568844172835531,0,622.5599975585938,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:24:00,622.5599975585938,622.6500244140625,622.4299926757812,622.5499877929688,92565,48.887337738726664,622.5399963378907,622.4051666259766,622.6036561608486,622.5596676518296,0.04398850901895912,0.06292466664463844,0.23718051985700758,0.8560909020283893,0,622.22998046875,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:25:00,622.22998046875,622.719970703125,622.2000122070312,622.5499877929688,111296,27.840819653536954,622.53349609375,622.4034149169922,622.4790975968158,622.4997245276332,-0.020626930817456923,0.029504027659800296,0.3314398452692551,1.092004434894377,1,622.3200073242188,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:26:00,622.3200073242188,622.4647216796875,622.2100830078125,622.2247924804688,91401,37.07786328673975,622.5524963378906,622.4199157714844,622.4260675059502,622.467048672467,-0.040981166516758094,0.0013099499891769395,0.30583945413783675,0.9274261466372545,1,622.4299926757812,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:27:00,622.4299926757812,622.4349975585938,622.239990234375,622.3300170898438,108279,47.366868611876946,622.5464965820313,622.4554168701172,622.4273758958939,622.4603112185241,-0.03293532263023735,-0.012388159058588777,0.2688954108314745,1.116484382169493,0,622.3900146484375,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:28:00,622.3900146484375,622.47998046875,622.22998046875,622.4299926757812,82466,44.0910707006779,622.5255004882813,622.4714324951171,622.4149221467418,622.4475300239628,-0.032607877221039416,-0.020476046323569034,0.26259694055431637,0.8744614542828634,1,622.489990234375,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:29:00,622.489990234375,622.6099853515625,622.25,622.3900146484375,139086,54.02924621250121,622.5085021972657,622.4849334716797,622.4399448426195,622.4552500622195,-0.015305219600008968,-0.01840771563414501,0.29505974422371095,1.3586438373292489,1,622.9794921875,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:30:00,622.9794921875,623.010009765625,622.4099731445312,622.489990234375,230716,77.98248573526529,622.5429504394531,622.5054718017578,622.6197939575798,622.5505668122705,0.06922714530924168,0.01664622874320967,0.39671870318039065,1.994213982386097,0,622.5549926757812,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:31:00,622.5549926757812,622.97998046875,622.5,622.9550170898438,146137,49.83457478820679,622.5294494628906,622.5104705810547,622.5981935303137,622.551371514727,0.04682201558671295,0.028716543480610982,0.4244726250369271,1.20040052505253,1,622.739990234375,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:32:00,622.739990234375,622.7899780273438,622.6300048828125,622.6300048828125,156596,58.07771766507968,622.5254455566406,622.5142211914062,622.6454590983342,622.5856658273902,0.059793270943941934,0.041147234465943365,0.36131020054545143,1.24789223545762,1,622.8699951171875,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:33:00,622.8699951171875,622.8800048828125,622.6500244140625,622.739990234375,186588,63.365592659182106,622.5564453125,622.5314697265625,622.720304437952,622.6373620618988,0.08294237605321086,0.05786529110085036,0.317533623280301,1.3871373027142357,0,622.6500244140625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:34:00,622.6500244140625,622.89501953125,622.6199951171875,622.875,112548,50.02103635118946,622.5654479980469,622.5527221679688,622.6968777633222,622.6396643077467,0.057213455575492844,0.057604556890707356,0.30336388687436733,0.8244592205919951,0,622.177978515625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:35:00,622.177978515625,622.6599731445312,622.1300048828125,622.6500244140625,191512,31.964141200464738,622.5602478027344,622.5468719482421,622.5239113474231,622.5557214364518,-0.03181008902868143,0.021838698522951838,0.37889867848916153,1.325040873046898,1,622.27001953125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:36:00,622.27001953125,622.3300170898438,622.0,622.1599731445312,267848,37.46605061270941,622.5552490234375,622.5538726806641,622.4392807420321,622.5037756355059,-0.06449489347380677,-0.012694738275751606,0.3626048156073577,1.651572103669064,0,622.260009765625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:37:00,622.260009765625,622.4201049804688,622.2000122070312,622.2651977539062,92084,37.058653710951056,622.5382507324218,622.5423736572266,622.3795237498964,622.4594545682548,-0.07993081835843441,-0.03958917030882472,0.3151008015507385,0.5735244749408469,1,622.2999877929688,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:38:00,622.2999877929688,622.3447875976562,622.1699829101562,622.260009765625,123196,40.29954817755599,622.529248046875,622.5273742675781,622.3530117642539,622.4304606091118,-0.07744884485794046,-0.054733040128471015,0.26833543020049233,0.7483154762374788,1,622.3300170898438,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:39:00,622.3300170898438,622.3699951171875,622.2000122070312,622.2849731445312,98839,43.05273418919191,622.5132507324219,622.5108764648437,622.3453468727839,622.4121981510631,-0.06685127827915949,-0.05958033538874641,0.23555125685241157,0.6154113410175436,1,622.3599853515625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:40:00,622.3599853515625,622.4400024414062,622.2100219726562,622.3250122070312,292169,46.15061757611524,622.4513000488281,622.4971252441406,622.3502263657101,622.4027049147902,-0.05247854908009231,-0.056739620865284765,0.23369432748494107,1.7521200683411322,0,622.0800170898438,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:41:00,622.0800170898438,622.3350219726562,622.010009765625,622.3350219726562,136990,28.222241510408423,622.4038024902344,622.4666259765625,622.260156607088,622.3440344011635,-0.08387779407553353,-0.06759489014938427,0.2724547469691274,0.8260520872905323,1,622.3800048828125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:42:00,622.3800048828125,622.4080200195312,622.0700073242188,622.0800170898438,145907,52.78764476043857,622.3678039550781,622.4466247558594,622.3001060323295,622.350574488736,-0.05046845640652009,-0.060744316652238596,0.2943073964169183,0.8855294198330866,0,622.25,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:43:00,622.25,622.3900146484375,622.155029296875,622.3699951171875,95529,44.5316583643437,622.3058044433594,622.4311248779297,622.283404021553,622.3322882180568,-0.04888419650376363,-0.05600026859284861,0.27453338146544554,0.6136942687434714,1,622.451416015625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:44:00,622.451416015625,622.469970703125,622.1900024414062,622.239990234375,71839,57.42659970669155,622.2859436035156,622.4256958007812,622.339408019577,622.3539478176145,-0.014539798037503715,-0.03941608037071065,0.27634500821654706,0.4738992277261294,1,622.5698852539062,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:45:00,622.5698852539062,622.6408081054688,622.4500122070312,622.4550170898438,97700,63.641103916238144,622.3251342773438,622.4426910400391,622.4162337643535,622.3932091696676,0.02302459468592133,-0.014439810348057856,0.24782863829019805,0.6870116820113339,1,622.6787719726562,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:46:00,622.6787719726562,622.719970703125,622.4749755859375,622.5601196289062,68803,68.86295899324693,622.3660095214843,622.4606292724609,622.5037465004544,622.4451296793019,0.05861682115255462,0.014782842252187137,0.2468841312559654,0.5625498750670451,1,622.719970703125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:47:00,622.719970703125,622.77001953125,622.5999755859375,622.6699829101562,67487,70.84343428975036,622.4120056152344,622.4751281738281,622.575821234678,622.4951007745424,0.08072046013558065,0.041157889405544545,0.22127073594147695,0.5631147999222335,1,622.8200073242188,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:48:00,622.8200073242188,622.9199829101562,622.719970703125,622.7399291992188,87359,75.561389325209,622.4640075683594,622.4966278076172,622.6572165978582,622.5541746926654,0.10304190519286749,0.06591149572047372,0.21418455963806798,0.7513964125915388,1,622.9000244140625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:49:00,622.9000244140625,622.9500122070312,622.7999877929688,622.8300170898438,62274,78.96468849870939,622.5210083007812,622.5171295166016,622.738152536593,622.6170564601921,0.12109607640093145,0.08798532799265682,0.192797844446212,0.5530270670134816,1,623.0,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:50:00,623.0,623.0399780273438,622.8300170898438,622.9000244140625,124165,82.72243422239842,622.585009765625,622.5181549072265,622.8254350243953,622.6866825583389,0.13875246605641678,0.10829218321816081,0.19851887546414135,1.2960138948471536,1,623.030029296875,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:51:00,623.030029296875,623.1400146484375,622.9299926757812,623.010009765625,91989,83.8084311365374,622.6800109863282,622.5419067382812,622.893633115222,622.7491092380727,0.14452387714925408,0.12278486079059811,0.20235324119484424,1.007489168196335,1,623.0800170898438,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:52:00,623.0800170898438,623.125,623.02001953125,623.0399780273438,88890,85.68118966945808,622.7500122070312,622.5589080810547,622.9557611067626,622.8092743020311,0.1464868047314667,0.13226563836694555,0.16989565037989618,1.038392121817449,1,623.3200073242188,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:53:00,623.3200073242188,623.3699951171875,623.0399780273438,623.0900268554688,162909,91.54791957577352,622.8570129394532,622.5814086914063,623.0771765125813,622.9021348515197,0.1750416610616412,0.1493760474448238,0.22326946353451413,1.7642013612514416,0,621.9400024414062,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:54:00,621.9400024414062,623.3200073242188,621.6749877929688,623.3200073242188,1811854,23.20602635726557,622.8058715820313,622.5459075927735,622.6981184888564,622.7272016860445,-0.029083197188128906,0.07799234959164271,0.6971861527730094,6.802709288398794,1,622.27001953125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:55:00,622.27001953125,622.6500244140625,621.6300048828125,621.9000244140625,830505,37.21642223764175,622.7758850097656,622.5505096435547,622.555418836321,622.6440776579,-0.08865882157897431,0.011331881123395898,0.8047972789320063,2.4453696519822685,1,622.6699829101562,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:56:00,622.6699829101562,622.739990234375,621.9600219726562,622.280029296875,725637,50.81147451564273,622.7750061035156,622.5705078125,622.5936068609328,622.6487877037647,-0.05518084283187363,-0.015273208458711916,0.7965209398609209,1.7903396167200705,0,622.3400268554688,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:57:00,622.3400268554688,622.719970703125,622.22998046875,622.6699829101562,357631,41.53653698616967,622.73701171875,622.5745086669922,622.5090801924448,622.5926493677108,-0.08356917526600682,-0.04259159518162988,0.6943440380322806,0.8234249621190579,0,621.6400146484375,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:58:00,621.6400146484375,622.3300170898438,621.510009765625,622.3200073242188,519146,27.9882483917158,622.6190124511719,622.5415100097656,622.2193916777758,622.4194430551156,-0.20005137733983247,-0.10557550804491092,0.7395683886361037,1.0872167539267015,1,622.1699829101562,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 14:59:00,622.1699829101562,622.27001953125,621.625,621.6500244140625,418190,44.973748658673905,622.5460083007813,622.5335083007812,622.2029220885693,622.374086665123,-0.17116457655367867,-0.13181113544841802,0.7080521028407358,0.8150396537382409,1,622.4500122070312,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:00:00,622.4500122070312,622.4600219726562,622.0599975585938,622.1699829101562,270471,52.39077321863926,622.4910095214843,622.5380096435547,622.28528546139,622.3878913091062,-0.10260584771617687,-0.12012902035552156,0.605376206581324,0.5125253400368603,0,622.3699951171875,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:01:00,622.3699951171875,622.5999755859375,622.0399780273438,622.4600219726562,245195,49.98429118912707,622.4250061035157,622.5525085449219,622.3135220133225,622.3846374560301,-0.07111544270753711,-0.10052358929632778,0.590249990585466,0.45152057996165307,1,622.4500122070312,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:02:00,622.4500122070312,622.4600219726562,622.1400146484375,622.344970703125,150999,52.700093242986135,622.3620056152344,622.5560089111328,622.3590187445589,622.3965237743939,-0.03750502983507431,-0.07531616551182639,0.5001691017965607,0.2749166732968754,1,622.5499877929688,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:03:00,622.5499877929688,622.6900024414062,622.4199829101562,622.4600219726562,190057,56.397712402107295,622.2850036621094,622.5710083007813,622.4226750940288,622.4244263232257,-0.0017512291968841964,-0.04589019098584951,0.4234525782810405,0.34432580844740235,1,622.6500244140625,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:04:00,622.6500244140625,622.8900146484375,622.510009765625,622.5399780273438,238686,60.28129090098843,622.356005859375,622.5809387207031,622.4984582007068,622.4654441579232,0.03301404278352038,-0.014328497478101552,0.40897001312486037,0.6048016516842573,1,622.6649780273438,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:05:00,622.6649780273438,622.780029296875,622.5599975585938,622.6599731445312,101181,60.93149065035756,622.3955017089844,622.585693359375,622.5539648095858,622.5017230432724,0.052241766313386506,0.012299608038493674,0.34599058817699024,0.31450087079015776,0,622.6300048828125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:06:00,622.6300048828125,622.7100830078125,622.510009765625,622.6599731445312,111534,58.148640698306586,622.39150390625,622.5832550048829,622.5793115006613,622.5250470140978,0.05426448656351113,0.029085559448500654,0.2973514728471602,0.4284677056882397,1,622.7050170898438,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:07:00,622.7050170898438,622.791015625,622.5399780273438,622.6699829101562,106652,62.71424438260201,622.4280029296875,622.5825073242188,622.6212133637222,622.5577688460515,0.0634445176706322,0.04282914273735327,0.28191351445019014,0.4534309817861487,1,622.8800048828125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:08:00,622.8800048828125,622.9400024414062,622.6900024414062,622.7100219726562,124670,71.71266828437135,622.552001953125,622.5855072021484,622.707477203419,622.6163572163717,0.0911199870472501,0.062145480461312005,0.2712756763001268,0.6368398603416878,0,622.8800048828125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:09:00,622.8800048828125,623.0394897460938,622.8300170898438,622.8900146484375,182467,71.71266828437135,622.6230041503907,622.584506225586,622.7649864298835,622.6642931557245,0.10069327415897078,0.07756459794037551,0.2506746696167512,1.059676684987386,1,623.0800170898438,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:10:00,623.0800170898438,623.1199951171875,622.8200073242188,622.9099731445312,125663,80.23267828405618,622.6860046386719,622.5885070800781,622.8699966498702,622.7398793255643,0.13011732430595657,0.09858568848660794,0.26711237740075083,0.7967958993192586,1,623.1699829101562,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
2025-07-16 15:11:00,623.1699829101562,623.27001953125,623.0499877929688,623.0900268554688,239910,83.09542786243004,622.7660034179687,622.5955047607422,622.9699920699657,622.8180799773082,0.151912092657426,0.11991625015493516,0.2514188310275839,1.526320778664719,1,623.2501220703125,17.15999984741211,17.15999984741211,17.15999984741211,0.476571428571428
